,segmentID,idno,filename,type,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
341,dh0134,dh0134,150227_Philologie_IX_1_Ivanovic-Digitale_Korpusanalyse_in_der_Literaturwissenschaft_am_Beispiel_von_Ilse_Aichinger-1761194.txt,Vortrag,2015,1.663659664605383e-05,1.2465540076228956e-05,0.0030740371326667,0.2483383955118012,0.0204031471785128,2.218314807216414e-05,2.58864954764465e-05,2.257264649433089e-05,1.751716994837667e-05,1.92239655028443e-05,3.660337054281811e-05,7.891956502307616e-05,1.960396957713802e-05,0.0020541581900345,2.4556769204709175e-05,0.0002450427382492585,1.700588577394521e-05,0.0847343906914662,3.042189025303486e-05,3.987267671947844e-05,3.2615057501358e-05,5.4227331047015045e-05,0.1409254557192572,0.0906272397665648,3.163635799256953e-05,0.0030834884319178,0.1038301302938976,0.003068282194646,2.6955269865885134e-05,0.0305797163429018,2.362453300335593e-05,2.393623665057143e-05,1.3243657068982386e-05,1.9280927347887745e-05,0.0315810773429045,1.6541205552775908e-05,1.091555011351057e-05,0.236772058637463,2.2350950791755052e-05,2.458306146964149e-05
342,dh0222,dh0222,210_final-POHL_Oliver_eXist_db_und_VueJS_für_dynamische_UI_Komponenten.xml,Vortrag,2019,2.725997385681116e-05,2.0425469452589963e-05,3.524398323709578e-05,0.00010834577756463748,8.677931310106517e-05,3.634830184167517e-05,4.241643918798587e-05,3.69865163173536e-05,2.870284139222263e-05,3.149951929357364e-05,5.997662534572966e-05,0.2352108144243377,3.212217676078979e-05,3.136121791210468e-05,4.0237609937300605e-05,0.0004015159338530129,2.7865074298091105e-05,0.0888245947822652,4.9847931678335e-05,6.533356239251508e-05,5.344155621133613e-05,8.885444890658623e-05,0.2675934528112233,0.00011291407508118688,5.183790351776817e-05,5.07304541769895e-05,7.239169723063108e-05,2.5814202415334992e-05,4.41676845018426e-05,0.0384358255760864,0.29013928505045,3.922083339562087e-05,2.170045671899281e-05,3.159285439327916e-05,6.273795455662518e-05,2.710367033126132e-05,1.78857260927577e-05,0.0628512594705222,0.0150418254089099,4.028069125194324e-05
343,dh0990,dh0990,SCHOLGER_Walter_Freier_Wissenszugang_gegen_Geistiges_Eigentum_Hürden_und_Lösungsmodelle.txt,unbekannt,2014,2.9000614169525943e-05,2.1729703848486823e-05,3.749442919589866e-05,0.0018889678383464,9.232046187423872e-05,3.8669262229116485e-05,4.5124870397797006e-05,3.934822882914982e-05,3.0535613612738825e-05,3.351086873218771e-05,0.0195745483670549,0.0196483131913969,3.41732849568459e-05,3.336373634592199e-05,0.2873828259618819,0.3055042113253016,2.964435229354417e-05,0.0040374467321136,0.0018267347097599,6.950532840634284e-05,5.685397794014209e-05,0.0852323115231392,0.057646098761019,0.00012012401563327989,5.514792666979337e-05,5.3969762992420897e-05,7.701414871086223e-05,2.7462525396154157e-05,4.698793856984003e-05,9.48934319348175e-05,4.118185835370769e-05,4.17252145100448e-05,2.308610330720344e-05,3.361016358952147e-05,0.0355408204078106,2.883433014219644e-05,1.9027789398568606e-05,0.1786078628981414,0.001812665594166,4.285274782783872e-05
344,dh0550,dh0550,DHd2022_299.xml,Vortrag,2022,1.5030735718328856e-05,1.1262293752639445e-05,1.943299727580765e-05,5.974021682210857e-05,0.0037250224203158,2.0041901788389165e-05,2.338778059348304e-05,2.0393803560779805e-05,1.582631097145433e-05,1.7368356706542024e-05,0.0671414888490893,0.0101835292578449,1.771168058065614e-05,1.729209942451898e-05,2.218640722407198e-05,0.0011406831961753,1.536437891489599e-05,0.1344708197816819,2.748539272627215e-05,0.4137180566988184,2.946686273465027e-05,4.89929941212674e-05,0.0951472430732011,6.225910671593711e-05,2.8582632986389397e-05,2.797200223339905e-05,3.991568278789903e-05,1.4233559295486986e-05,2.435339067179078e-05,4.918234105249589e-05,2.134415587497029e-05,2.162577207589241e-05,1.1965302374225024e-05,1.7419820263487694e-05,3.4592755642483566e-05,1.4944552327371728e-05,9.861917822914144e-06,0.2442541268524293,0.0036973671317875,0.0257624255336153
345,dh0443,dh0443,DHd2022_136.xml,DoctoralConsortium,2022,4.110267283680668e-05,3.079758597194056e-05,0.025191907858834,0.00016336409828859847,0.00013084611651249545,5.480608186271532e-05,6.3955638108966e-05,5.576838362174545e-05,4.327823296633516e-05,4.749507255000322e-05,9.043294107288e-05,0.00019498008700812104,4.8433917403590095e-05,4.728654129956049e-05,0.0453104507621881,0.0081470370276675,4.201504515242144e-05,0.0006945341315184052,7.51608654552749e-05,9.851014730931868e-05,8.057934363335876e-05,0.00013397501269391877,0.0213689787762897,0.0227951423761826,0.2187854331373411,7.649153560645899e-05,0.00010915242483361143,0.0427748264165488,0.1559269507774604,0.00013449279606213055,5.836719321975071e-05,5.913729381821518e-05,3.272001571297118e-05,4.763580350182063e-05,9.459648179182306e-05,4.086699789787751e-05,2.6968153084111336e-05,0.4391684294372798,5.522065825903059e-05,0.0176578721611533
346,dh0923,dh0923,posters-054.xml,Poster,2016,7.541936470432124e-05,0.4382645907668364,9.750848769531615e-05,0.0002997570634235574,0.00024008976303271204,0.00010056377336895704,0.00011735230977773163,0.00010232950251285136,7.941130370781494e-05,8.714878987381162e-05,0.0001659355582820491,0.00035776929521180603,8.887147790177941e-05,8.676615552563111e-05,0.00011132420722895332,0.0011108622777453,7.709347822707634e-05,0.1811703505894848,0.0001379128006047258,0.0001807564378233056,0.0001478551754833095,0.0832747303907855,0.1406897416599508,0.1248557451534596,0.00014341839693060194,0.00014035444954156666,0.0002002839710588204,7.14193915496684e-05,0.00012219742847469967,0.00024678106157686503,0.00010709806269012368,0.0001085111215956895,6.003801280723271e-05,8.740701733805573e-05,0.00017357524626998125,7.498692435570113e-05,4.948391022958537e-05,0.0262817913435953,0.00010132448030778914,0.00011144339903001816
347,dh0494,dh0494,DHd2022_225.xml,Panel,2022,1.915023111732e-05,1.4348966831423588e-05,0.0070522318753495,7.611330413767554e-05,0.0188008903801619,2.553481469375166e-05,2.979770332467584e-05,2.598316269202413e-05,2.016385082656648e-05,0.0293032653960317,4.213379818486714e-05,0.3584919588484667,2.256594640155276e-05,2.2031370033298154e-05,2.826706782462108e-05,0.1876813423689781,1.9575316385580737e-05,0.1479005216490135,0.0035487547781725,4.5897066009911e-05,3.75428882687877e-05,6.242057462348122e-05,0.0005861011988315251,0.0035930589740674,3.64163163991648e-05,0.0023781292786975,5.085543149173839e-05,1.813457140346552e-05,0.0070585008080542,6.266181614101779e-05,2.719397943450965e-05,2.755277859345327e-05,1.524465003902703e-05,2.2194095506660477e-05,0.0070715464905383,1.904042732020508e-05,1.2564787852568318e-05,0.2210113058356523,2.572797083804293e-05,0.0047132792316091
348,dh0571,dh0571,DHd2022_333.xml,Vortrag,2022,2.0341474091278676e-05,1.5241546446613707e-05,2.6299165789981705e-05,8.084794353828213e-05,6.475498319904736e-05,2.7123211638358623e-05,3.165127389038673e-05,2.7599449190525173e-05,2.1418146165246424e-05,2.3505035586740463e-05,0.0012888577110171,0.0013405974864035,2.396966445262449e-05,2.3401834681900415e-05,3.0025424981472226e-05,0.0002996123917289053,2.0793001851854345e-05,0.0749898993274153,3.719667583192961e-05,4.875209982515173e-05,3.987824921552115e-05,0.1219883948736067,0.1275210630235122,0.0112811835836842,3.868159877524674e-05,0.0535342830837814,5.401890116899876e-05,1.9262635113912965e-05,3.2958058385720695e-05,6.655970373079033e-05,2.888558496850436e-05,0.340913481483824,1.6192945761318612e-05,2.357468251752768e-05,4.68152494883829e-05,2.0224839932638305e-05,1.3346382349102412e-05,0.2658619213169806,2.7328383089324487e-05,3.0057572387417093e-05
349,dh0452,dh0452,DHd2022_147.xml,Poster,2022,4.482092393773588e-05,3.3583613012099016e-05,0.0631075789523596,0.0029194307164819,0.00014268278510839338,5.976397778916158e-05,6.974122589186912e-05,6.0813331784165424e-05,4.7193290705092384e-05,5.179159619699148e-05,9.86137322355266e-05,0.00021261847578287748,5.281537131592414e-05,5.156420068546735e-05,0.0302203299923629,0.2857541558897459,4.581583174636983e-05,0.0062399400173008,8.196010626950269e-05,0.00010742162285106424,8.786875360351987e-05,0.0001460947291032147,0.2892070345588466,0.0001856536325859006,8.523202343721431e-05,8.34111521873494e-05,0.00011902662755074548,4.244378256004659e-05,7.262062825010276e-05,0.227673587524421,6.364723623080144e-05,6.448700206513598e-05,3.5679950579742926e-05,5.194505802445309e-05,0.00010315391731342506,4.456392925143617e-05,2.940775999953389e-05,0.0923750603993522,6.0216057808371135e-05,6.622962326545557e-05
350,dh0814,dh0814,panels-006.xml,Panel,2016,2.0042258490635935e-05,1.501734890545798e-05,2.5912314736172087e-05,7.965870003124894e-05,6.380246121831145e-05,2.672423917327012e-05,3.118569529535855e-05,0.0012529961480371,2.110309311448273e-05,2.3159285160313365e-05,4.409641164328532e-05,0.0552561955605596,2.361707950650833e-05,0.0343455325468488,2.95837620257754e-05,0.2037784495177624,2.0487144443961985e-05,0.010145086312933,3.664952641438884e-05,4.803497437169055e-05,3.92916548400074e-05,6.532815630649788e-05,0.4161605094510511,8.301743398197635e-05,0.024554166138506,0.0012631010570407,5.322430300532525e-05,1.897928883774302e-05,3.2473257471507214e-05,0.1214200456174769,2.8460688640072912e-05,2.8836200843853416e-05,1.595475348624522e-05,2.322790761037048e-05,4.612661439084532e-05,1.992733997756169e-05,1.3150061974626383e-05,0.0793065914478846,0.0515106388094466,2.9615436555205234e-05
351,dh0685,dh0685,HOPP_Meike_Provenienzforschung_und_ihre_Quellenbest_nde__Akt.xml,Vortrag,2023,1.5369841165617332e-05,1.1516380128186974e-05,1.9871421272933265e-05,0.0762037935937909,4.892830293347799e-05,2.0494063159450716e-05,0.0319850511073359,0.0301019227790951,1.6183365234231172e-05,1.776020075729302e-05,0.2143614320250889,0.0263938456814233,0.0122385455007527,1.768222304985541e-05,2.268695035691868e-05,0.0491081214430118,1.571101162016617e-05,0.0134201801660463,0.0432696419929998,0.0009768700655779896,3.0131658780238155e-05,0.0009901317176872213,0.3163216238982411,6.366372207384962e-05,2.9227480100008224e-05,2.8603073027714468e-05,4.081621259024993e-05,1.45546798036147e-05,2.490282268839381e-05,0.002870392141123,2.182569714218521e-05,2.211366683035952e-05,1.223524918784677e-05,1.781282537333947e-05,3.537319594127617e-05,1.5281713408270753e-05,1.008441059486698e-05,0.1811422573910215,2.064908892596665e-05,2.2711240657662963e-05
352,dh0021,dh0021,116_final-KREMER_Gerhard_Maschinelles_Lernen_lernen__Ein_CRETA_Hackato.xml,Workshop,2020,1.82727540186416e-05,1.3691487049214448e-05,2.362455076851324e-05,7.262573885053131e-05,0.962292983166067,2.4364791471812625e-05,2.8432351538557265e-05,2.479259584853232e-05,1.923992895778666e-05,2.111458252969349e-05,4.020319783017373e-05,0.0157327755903602,2.153195881905e-05,2.1021877117087638e-05,2.6971850836850054e-05,0.0036218764696495,1.8678361580048603e-05,0.00030876462446067723,3.341378824061788e-05,4.379403006880409e-05,3.582264664495118e-05,5.956041986175026e-05,0.0128526056181615,7.568793462673971e-05,3.4747695093096414e-05,3.400535581212534e-05,4.852519974654293e-05,1.7303632549338717e-05,2.960623655453308e-05,5.979060752277764e-05,2.594793211374744e-05,2.629029084212553e-05,1.4546129420416078e-05,2.117714639447131e-05,4.205415666455194e-05,1.8167981508967852e-05,1.198906040975904e-05,0.0041324484340798,2.4549097065317e-05,2.700072886400443e-05
353,dh0926,dh0926,posters-057.xml,Poster,2016,5.527639230034103e-05,4.141773093072471e-05,7.146596155496984e-05,0.0103619606818381,0.00017596668946658084,7.370524280784027e-05,8.600990392926726e-05,7.499938174996339e-05,5.820216590319804e-05,6.387312749783461e-05,0.00012161755872824408,0.0137852332342169,6.513572072728398e-05,6.359268697144552e-05,8.159178448979304e-05,0.1191405707572525,5.650338428312836e-05,0.0009340351483276116,0.00010107910745937035,0.0001324800839559546,0.00010836607701076148,0.00018017454459751329,0.8063112585259568,0.0002289614341966199,0.00010511427141957552,0.00010286864181863808,0.00014679221177638983,5.234473030405858e-05,8.956099034964884e-05,0.00018087087879216544,7.849435686809226e-05,7.95300165917424e-05,4.400308543934666e-05,6.406238767885363e-05,0.0001272168420413392,5.495944793929349e-05,3.626776816708849e-05,0.0327854783087691,0.0135972795932972,8.167914259444529e-05
354,dh1172,dh1172,WISSIK_Tanja_MeuchelmörderInnen__KindsmörderInnen__DiebInnen.xml,Poster,2018,5.329446205763975e-05,3.993270178718632e-05,6.890355571343218e-05,0.0165095085920389,0.00016965741910633542,7.106254773156269e-05,8.292602629769118e-05,7.231028543436986e-05,5.611533230220065e-05,6.158296206163823e-05,0.0001172569717279684,0.00025281467437184127,6.28002851205584e-05,6.131257670595401e-05,7.8666318146808e-05,0.0007849815195960121,5.447746034950339e-05,0.0106791580643193,9.745492484465688e-05,0.00012773002205753562,0.00010448062073598216,0.00017371440195718872,0.3080276304922409,0.0882282660275197,0.0001013454083517034,9.918029560497416e-05,0.0001415289897786177,5.046791454748802e-05,8.63497888230407e-05,0.0001743857691497994,7.567994852333314e-05,7.667847475758519e-05,0.3292557184160688,6.176543633531253e-05,0.0099012681582967,5.2988881709116784e-05,3.4967390490935633e-05,0.2337012862443879,7.160009491520064e-05,7.87505440342089e-05
355,dh0392,dh0392,BRUDER_Daniel_Datenmodelle_zur_digitalen_Texterfassung__Comp.xml,Vortrag,2018,1.749085796938187e-05,1.3105624643287564e-05,2.261364989978861e-05,6.951806399079932e-05,5.5680341004876e-05,2.332221550469721e-05,2.7215723584364822e-05,2.373171401730513e-05,1.8416647233270263e-05,2.0211083875637677e-05,3.848289220361352e-05,8.297195226834111e-05,2.0610600521539797e-05,2.0122345352521355e-05,2.5817718099713617e-05,0.000257625271702601,1.7879109474362436e-05,0.0002955525033009072,3.1984003272819005e-05,4.192007176689591e-05,3.428978597944123e-05,0.7702818434024878,0.0005353153579005628,7.244922758778424e-05,3.326083189303056e-05,0.2268209728920419,4.644879342417612e-05,1.6563205467883607e-05,2.8339377745410924e-05,5.723215137778685e-05,2.483761313361447e-05,2.5165322240108783e-05,1.3923696638020995e-05,2.0270970615848156e-05,4.0254648012631325e-05,1.7390568703520272e-05,1.1476045296702553e-05,0.0007463497247263388,2.3498634612383928e-05,2.584536042833457e-05
356,dh0460,dh0460,DHd2022_168.xml,Vortrag,2022,1.7214626043440695e-05,1.2898648407918513e-05,2.225651407058498e-05,0.0074384549807961,5.480098518026394e-05,2.2953889347263705e-05,2.678590751960963e-05,2.335692067781539e-05,1.812579438068117e-05,1.9891891607648355e-05,3.787513451397936e-05,8.166158189003811e-05,2.028509871443374e-05,1.9804554525970104e-05,0.016871203833999,0.1655529087994565,1.7596745918906112e-05,0.0413525073803536,3.1478882092438635e-05,4.125803093504922e-05,3.374824973017361e-05,0.0032146977773343,0.0584342775299162,7.130504188205404e-05,3.273554584541067e-05,3.2036193514271274e-05,4.571523080033776e-05,1.6301623894574738e-05,2.7891815887193744e-05,5.632828791788582e-05,0.3485218056957663,2.4767888023817958e-05,0.0010665659164824,1.995083256065871e-05,0.0137268264149585,1.7115920639108857e-05,1.1294804896714996e-05,0.3429147503208232,2.3127522280025533e-05,2.543718641535818e-05
357,dh0035,dh0035,127_final-REUL_Christian_Korrektur_von_fehlerhaften_OCR_Ergebnissen_du.xml,Poster,2019,2.2842270069723992e-05,1.7115353521162015e-05,2.9532404824130718e-05,9.078744994567646e-05,7.271600907366196e-05,3.0457759482991488e-05,0.3800342087570828,3.099254603460117e-05,2.405130901054715e-05,2.639476217217691e-05,5.025691811789842e-05,0.00010835762003461488,2.6916512856964444e-05,2.6278873671214884e-05,3.37167730965516e-05,0.0003364469623684676,2.3349308989556712e-05,0.457222610067275,4.176966286888709e-05,5.474571929620947e-05,0.0112212122712349,7.445485199222269e-05,0.0887134946284883,9.461541713962878e-05,4.34371433450696e-05,4.2509165311654e-05,6.066002512084583e-05,2.1630797824784876e-05,3.7009946636224335e-05,7.474260329202901e-05,3.2436800303249824e-05,3.286477358666192e-05,0.0321504238795911,2.647297154851956e-05,5.2570751136154726e-05,2.2711296820732144e-05,1.498719653767388e-05,0.0289157774127037,3.068815486498442e-05,3.3752872728531984e-05
358,dh0522,dh0522,DHd2022_258.xml,Poster,2022,3.46557685228794e-05,2.596702201690617e-05,4.4805887610338015e-05,0.0828012897356982,0.000110323062054352,4.620981448630785e-05,5.392427394776617e-05,4.7021180383180726e-05,3.6490094688379504e-05,4.004552810483732e-05,7.624864409933128e-05,0.00016439769717052063,0.0021604152982786,3.9869704727758585e-05,5.1154315232499086e-05,0.0280649659846705,3.542503634889569e-05,0.0408575827544339,6.337197499391762e-05,0.0233984189522955,6.794057145068606e-05,0.00011296119466986468,0.3910630404397109,0.00014354834195891598,6.590183814773769e-05,6.449393114803043e-05,9.203199956761058e-05,3.281775060415463e-05,5.615064263552015e-05,0.00011339776434563712,4.921236985207719e-05,4.98616811069846e-05,2.7587920987909246e-05,4.016418557778446e-05,7.9759138513263e-05,3.445705891188644e-05,2.2738231026562828e-05,0.0820227619129516,0.3476573812123014,5.120908476660645e-05
359,dh0253,dh0253,230_final-SCHWANDT_Silke_Hackathon__Sortir_de_la_guerre_.xml,Workshop,2020,2.6638200287442127e-05,1.995958430118503e-05,3.4440102155946614e-05,0.00010587451544251348,8.479996112011084e-05,3.551923232402578e-05,4.1448961341808513e-05,3.6142889746397775e-05,0.0603090567775354,3.0781045803927195e-05,0.0033170415150665,0.3878798794055754,3.138950105811413e-05,3.064589894285713e-05,3.9319829073496034e-05,0.1225835914341927,2.722949897442921e-05,0.0004501201022937984,4.871094869485506e-05,0.0603448519873109,5.222260613703678e-05,8.682776509019062e-05,0.178399866732179,0.00011033861452264012,5.065553120632896e-05,4.95733417111073e-05,7.074051281584758e-05,2.522540549056512e-05,0.0065600260592181,8.71633349233909e-05,3.782715030179891e-05,3.83262442187523e-05,2.1205490344410798e-05,3.0872252020516535e-05,6.130696265089236e-05,2.6485461893740782e-05,1.747777002457269e-05,0.1787212675314353,3.5787914828527115e-05,3.93619277451281e-05
360,dh1024,dh1024,SPRINGMANN_Uwe_Zur_OCR_frühneuzeitlicher_Drucke_am_Beispiel_des_RIDGES-Korpus_von_Kräutertexten.txt,Poster,2015,2.5716451635031683e-05,1.926893254041412e-05,3.324838809836866e-05,0.0126849427273173,8.186566942459534e-05,0.0377824853859365,0.4781838206947577,3.489225496032078e-05,2.7077620702363536e-05,2.971594428868221e-05,5.65806113035025e-05,0.00012199196867918755,3.03033454624678e-05,2.9585473848531148e-05,3.795926420535853e-05,0.0601467569275287,2.6287289901944543e-05,0.1073877645727366,4.702542749475043e-05,6.16342262922471e-05,5.041557276718605e-05,8.382330628291064e-05,0.0668464048640567,0.0001065206212592955,4.890272256600274e-05,0.0063392238475935,0.0189423903174953,2.4352543087454622e-05,4.166680893713236e-05,0.0048026716655924,3.651823586918059e-05,3.7000059882746593e-05,2.0471727104486596e-05,2.9803994541042524e-05,0.0834197833393525,0.0078897763334328,1.68729952727707e-05,0.114341928398568,3.4549563066402786e-05,3.799990615718873e-05
361,dh0905,dh0905,posters-035.xml,Poster,2016,0.00010915346203210114,8.178697148031402e-05,0.00014112276139139192,0.1005727030515495,0.000347478779968903,0.1403399606297125,0.00016984246605526065,0.1403425161464531,0.00011493094324214036,0.000126129305967087,0.00024015636742266773,0.0005177948307341806,0.00012862252986245036,0.00012557552426977305,0.00016111807192567193,0.0016077364736781,0.0001115763846801489,0.0018444251850893,0.00019959939603795356,0.00026160643291488195,0.00021398886541459263,0.00035578796832503207,0.3705165408554028,0.000452126706797433,0.0469390395714813,0.0002031331626716031,0.0336694912323947,0.00010336435309996492,0.00017685474309848292,0.0003571630090054121,0.0001550016281015982,0.00015704672980992594,8.68922322155492e-05,0.0001265030352052544,0.0002512131881211331,0.00010852759676050532,7.161741732538714e-05,0.1582039358159516,0.0001466455976864646,0.00016129057666345483
362,dh0413,dh0413,CHIARCOS_Christian_New Technologies_for_Old_Germanic_Languages_Resources_and_Research_on_Parallel_Gospels.txt,unbekannt,2014,2.8200310202062155e-05,2.1130048679113514e-05,3.64597290247968e-05,0.0035615961912321,8.977277679818675e-05,3.760214124333478e-05,4.387959977699083e-05,3.826237101039604e-05,2.969294964085317e-05,3.258609931031425e-05,6.20455268411726e-05,0.00013377472941200746,3.323023542788204e-05,3.244302720469578e-05,4.162561152779453e-05,0.0021401227842226,2.882628366179956e-05,0.0004765159198406167,5.156744256777831e-05,6.758725212843005e-05,5.5285029646646754e-05,0.3571165162338348,0.0025878393333209,0.0001168090607934608,5.362605874474732e-05,0.2156470436560747,7.488885824618941e-05,2.6704666686588887e-05,4.569125452582061e-05,9.227474290913848e-05,4.004539950372111e-05,4.057376114700686e-05,2.2449016797171924e-05,3.2682654016428847e-05,0.415731220051146,2.8038614966060305e-05,1.850269654161313e-05,0.0012033311226556,3.788657975235735e-05,4.1670178937991485e-05
363,dh1012,dh1012,sektionen-004.xml,Sektion,2016,6.759702344331928e-06,5.064938597079926e-06,8.739510806679124e-06,0.0297937918373032,0.0004349483306676493,0.0099313217337531,1.0518076977010762e-05,9.17160971512146e-06,0.2625348601307994,7.810989677853146e-06,1.4872506374519048e-05,0.0074737975074157,7.965391115028593e-06,7.776694847731492e-06,0.0012502663368575,0.0447499523171733,6.909750135755409e-06,0.00011422235278186968,0.0058003741003988,0.0335039916684263,0.0421830626225894,0.0016757514535394,0.0675958947490355,2.7999496332739926e-05,1.2854333601892171e-05,1.2579717494612964e-05,1.7951092985285322e-05,6.401191927056795e-06,1.0952336272920538e-05,2.211854378537714e-05,0.0388719735079699,9.7256571427264e-06,5.381099370342856e-06,7.834134142172954e-06,1.5557237902084284e-05,6.720943491750615e-06,4.435154092016285e-06,0.4538206212388699,9.081531378048496e-06,9.988471908201713e-06
364,dh0383,dh0383,BÖGEL_Thomas_A_Flexible_NLP_Pipeline_for_Computational_Narratology.txt,unbekannt,2014,2.596145111618773e-05,1.945250679637413e-05,3.35651440003485e-05,0.00010318475075084775,8.264559998492957e-05,3.4616858635882564e-05,4.03959416207034e-05,3.522467190815498e-05,2.7335587980165677e-05,2.9999046756943097e-05,5.711965224933683e-05,0.0001231541806925624,3.05920440753621e-05,2.986733333076127e-05,3.832090041269242e-05,0.0003823898123985524,2.6537727733663204e-05,0.00043868470489813146,4.7473436633058646e-05,6.222141280138761e-05,5.089587966743196e-05,0.4192706481654307,0.000794561565831018,0.00010753543843980404,4.936861661024436e-05,0.4271734694842126,6.894333496953473e-05,2.458454867305918e-05,4.206376675681536e-05,8.494893177165163e-05,3.686614346419637e-05,3.735255779352629e-05,2.0666760330304385e-05,3.0087935860107957e-05,0.1477275541578255,2.581259307402068e-05,1.703374354185717e-05,0.0026956229662091,3.487871520393588e-05,3.836192955857461e-05
365,dh1116,dh1116,vortraege-057.xml,Vortrag,2016,2.24348156566621e-05,1.6810054341088182e-05,2.900561354475295e-05,0.0975106563912315,0.0028156861984272,2.991446197029062e-05,3.490850721255236e-05,3.0439709139875904e-05,2.3622288078461603e-05,2.5923939338196533e-05,4.9360448414514194e-05,0.0001064247652729287,2.6436383171327653e-05,0.0507947547688266,0.0123823180950526,0.0030747127882567,2.2932810149437028e-05,0.0868235125051613,4.102458659511545e-05,5.376917953657087e-05,4.398212075712987e-05,7.312674590094979e-05,0.0514555719959946,9.292769218324052e-05,4.2662322992594685e-05,4.175089798756836e-05,5.95779875275379e-05,2.124495333538625e-05,3.6349772930279846e-05,7.340936436865964e-05,3.185820118027193e-05,3.227854038867894e-05,1.785936218109524e-05,2.6000753636228824e-05,5.163300788721224e-05,2.2306178674080373e-05,0.3306989269086733,0.3632005933385519,3.014074761998218e-05,3.315079785135131e-05
366,dh0087,dh0087,150225_Philologie_I_2_Trilcke-Digitale_Netzwerkanalyse_dramatischer_Texte-251040.txt,Vortrag,2015,2.213114674739794e-05,1.6582520005858924e-05,2.861300487961077e-05,0.0041486439852029,0.0014240131951391,2.950955148754971e-05,3.443599928240015e-05,3.0027689116431696e-05,2.330254600592177e-05,2.557304301245281e-05,4.869232464830111e-05,0.00010498424118377588,2.6078550605846212e-05,2.546076234099162e-05,3.266710580738347e-05,0.00032597272837440013,0.0013761833743436,0.1587405959070222,4.046929380131652e-05,5.30413809064515e-05,4.338679593512821e-05,7.213693080705199e-05,0.1076086503526599,0.0014452308329706,4.2084862438066376e-05,4.1185774126213205e-05,0.0108872593532402,2.0957389938144385e-05,3.585775658984425e-05,7.241572386147826e-05,3.142698100215299e-05,3.1841630663077577e-05,1.7617624824449017e-05,0.2883341362290171,0.2788844947187396,2.2004250944810265e-05,1.4520616597865256e-05,0.145775378969918,2.973277422299782e-05,3.270208158914449e-05
367,dh0732,dh0732,"KORCHAGINA_Natalia_Database_of_historical_places,_persons_andlemmas.txt",Poster,2015,4.797740125717247e-05,3.594871179776187e-05,6.202921303406582e-05,0.0383371248890918,0.00015273110485508888,6.397280759090462e-05,7.465269532215568e-05,6.509606149234259e-05,5.0516840035470745e-05,5.543897747276176e-05,0.00010555852457445392,0.000227591959984902,5.653485112646814e-05,5.5195567816244445e-05,7.081796804838494e-05,0.0007066657939879537,4.9042374643598746e-05,0.0008107001422258152,8.773208046837652e-05,0.00011498670376321788,9.405683951227908e-05,0.8071002414163538,0.0014683693487238,0.00019872813951356865,9.123441975646442e-05,0.1115942547958345,0.00012740898153333795,4.5432851620470176e-05,7.773487726275407e-05,0.000156987718742556,6.812954136771549e-05,6.902844703177324e-05,3.819268224319613e-05,5.5603246725310256e-05,0.0353225140740029,4.77023079279343e-05,3.1478777714003887e-05,0.0020472363496438,6.445672497984773e-05,7.089379092078214e-05
368,dh0396,dh0396,BUBENHOFER_Noah_Wissenschaft_ohne_Geist__Herausforderungen_d.xml,Vortrag,2018,2.346512902911896e-05,1.7582051938233867e-05,0.0057709318410671,9.326302599073148e-05,0.1392841069993356,3.128827625383656e-05,3.651167179139386e-05,3.183764527006194e-05,2.470713582883925e-05,2.7114489854664568e-05,5.162731482653389e-05,0.00011131229635405524,2.7650467544368795e-05,2.69954413266608e-05,3.463615607122842e-05,0.008956512366143,0.038772996518976,0.0951163065041316,4.290863061024468e-05,5.623851583736243e-05,4.600198879877462e-05,7.648507365986897e-05,0.006458754688451,9.719537351359796e-05,0.0804129397059467,4.366829767415325e-05,6.23140919017881e-05,0.001457369160544,3.8019127281525255e-05,7.67806713109624e-05,3.3321281207350633e-05,0.1033644556582033,1.8679548981839848e-05,2.7194831830377377e-05,5.400424103218206e-05,2.3330584424857834e-05,1.5395864748460695e-05,0.4961275225307165,3.1524954016146306e-05,0.0229970498475755
369,dh0558,dh0558,DHd2022_315.xml,DoctoralConsortium,2022,4.152017927976535e-05,3.111041697983903e-05,5.3680774245190016e-05,0.00016502349313755212,0.0001321752051802078,5.536278269776452e-05,6.460527690691093e-05,5.633485917840608e-05,0.0228984236715107,4.797751073296876e-05,9.135152696882738e-05,0.0001969606259112173,4.8925892041200994e-05,4.776686129568782e-05,6.128666106437061e-05,0.0006115564763498147,4.244181915132858e-05,0.0057804124826437,7.592432299757437e-05,9.951077861526188e-05,8.139784016446956e-05,0.00013533588358465782,0.0952289783393938,0.3963202160009169,7.895528656228466e-05,0.025471386102437,0.00011026115663831748,3.931809758434742e-05,0.0051460961501692,0.00013585892641356564,5.8960066567024575e-05,5.9737989575551325e-05,3.30523740836327e-05,4.811967118012193e-05,9.555735946481816e-05,4.128211043799105e-05,2.7242086064382872e-05,0.446168759092633,5.5781570214783485e-05,6.135227902559705e-05
