,segmentID,idno,filename,type,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
263,dh0328,dh0328,281_final-DUAN_Tinghui__Romantik__im_aktuellen_parteipolitischen_Disku.xml,Poster,2020,0.0037242493121071,2.520389068797984e-05,1.5442207742756932e-05,0.0443693373400102,0.2064675059847135,0.0118015093121403,1.6255112206955556e-05,2.0433343608460572e-05,2.5865799110194527e-05,4.214670508645719e-05,2.4996181815986853e-05,0.0002071845672555372,7.854995388456645e-05,2.657509453903849e-05,0.00013123579339691482,3.374120892800169e-05,1.8559285829624027e-05,0.2073728519608247,4.288059546928343e-05,0.3049311986787835,5.06540210967647e-05,0.00013866287134789378,6.849087466748983e-05,8.288374725062187e-05,6.75447617214709e-05,0.0542642865555494,4.968221084994859e-05,3.093925842502309e-05,0.0055669159783571,0.0462682057989624,2.5444817997461463e-05,6.859607153068278e-05,1.724167826476993e-05,4.61415916573248e-05,0.0742298271561186,5.586763287739039e-05,0.0019630414567661,3.101754969111028e-05,3.506057510414105e-05,8.62074483011829e-06,4.861807015005345e-05,0.0074942013033254,1.7259617272731693e-05,2.561362222337179e-05,0.0001286690269605443,0.0203587198827295,3.553773665117091e-05,0.0092689601598956,2.100046118714798e-05,0.0001565724383969574
264,dh0837,dh0837,poster-BREIT.xml,Poster,2017,3.659886102570579e-05,3.246242160519214e-05,1.988944740580915e-05,2.48978780181719e-05,0.1136019949466727,0.4245779915638521,2.0936462240472902e-05,2.6317992854093427e-05,3.331495467367622e-05,5.428463909497829e-05,3.219489414059355e-05,0.0050270584006554,0.00010117174969677586,3.4228521850221284e-05,0.0001690307146497154,4.345842327478595e-05,2.390422053289796e-05,0.0195639490209806,0.395152347523394,3.207547627411953e-05,6.524199811839735e-05,0.00017859673517900976,8.82157313364637e-05,0.00010675364295049368,8.69971449793008e-05,0.0008690024395121021,6.399031383112038e-05,3.984953210514003e-05,2.9836547047891883e-05,9.05230502525153e-05,0.014313391444011,8.835122410489337e-05,2.220715190131231e-05,5.943002294598319e-05,0.00040333423719604334,7.195709087148502e-05,0.00014827951066542322,0.0024200534889741,4.515775698447754e-05,1.1103454490046082e-05,6.261970861485053e-05,0.0001320624289396684,2.223025720861756e-05,3.299015274049577e-05,0.021586652803554,4.074375534266461e-05,4.577233746751608e-05,3.783536694341041e-05,2.7048436029196e-05,0.00020166412281017552
265,dh1161,dh1161,WEHRHEIM_Lino__Auch_heute_war_die_Stimmung_im_Allgemeinen_fe.xml,Vortrag,2023,1.2500108253228615e-05,1.1087333672538077e-05,0.0113875203059071,0.0170795944993453,0.3168149460949457,0.0181980958729681,7.15071554444631e-06,8.988743104677555e-06,1.1378510920868925e-05,1.854057328991945e-05,0.0024497232167156,0.0074073234257727,3.4554567763461145e-05,0.0414700538748879,0.0008706404508476207,1.4842948119830963e-05,8.164334517415831e-06,0.2659999405340126,1.8863415808727147e-05,1.0955174955273846e-05,2.228298958713777e-05,6.099857921378506e-05,3.012952207908943e-05,3.6461027909322845e-05,2.9713321657722628e-05,0.0002968022572776648,0.0187187644424422,1.3610354289574603e-05,1.0190482915280966e-05,3.0917572182755483e-05,0.0113919205105765,3.017579877255568e-05,7.584711517861841e-06,2.029794642502333e-05,0.002576483499282,2.457648681605729e-05,0.0228120983072099,1.3644795059116913e-05,1.542334474240853e-05,3.792314274831912e-06,2.1387363282192997e-05,4.510508282677718e-05,7.592602988646598e-06,1.1267576885988389e-05,5.660223069895793e-05,0.261770641177847,1.563325079830758e-05,1.2922428986548964e-05,9.238221326286724e-06,6.887709877498767e-05
266,dh0036,dh0036,128_final-FREYBERG_Linda_Ikonizität_als_Erkenntnismittel___Vollständig.xml,Vortrag,2020,1.4118356873511954e-05,1.2522686235470604e-05,7.672542495104735e-06,9.604591984620115e-06,0.4349537915605626,0.0031092003642919,8.076438372554623e-06,1.0152414717158893e-05,1.285155893177868e-05,2.09408130748769e-05,1.2419484985136175e-05,0.0001029407467558258,0.0349286251375597,1.3203976112666651e-05,0.0634173684941518,1.676449790398181e-05,0.0009273685733675845,0.0011199473547678,2.1305450388581224e-05,1.237341841342594e-05,2.5167717977058715e-05,6.889538015760536e-05,0.2222256752391661,0.041357809464795,0.0312505679730628,0.073787009444635,0.032159840164456,1.537233399442898e-05,1.1509730283671955e-05,3.492012300181194e-05,1.2642392241957664e-05,3.4082320519439206e-05,8.5666189302122e-06,2.292569357180465e-05,0.0240274196457352,2.7758128532737948e-05,0.000975347518152348,1.541123342358161e-05,1.7420031958546065e-05,4.283262610526722e-06,0.034913753323002,5.0944331301553e-05,8.575532021086218e-06,1.2726263513360404e-05,6.392988577825611e-05,1.571728906784211e-05,1.765711219393752e-05,1.459535072886996e-05,1.043419008209924e-05,7.779384315861765e-05
267,dh1031,dh1031,STEINER_Elisabeth_Virtuelle_Ausstellungen_und_Rundgänge__dig.xml,Poster,2018,3.931231453572188e-05,3.4869197919525056e-05,2.1364058619465968e-05,2.674381618692829e-05,0.2140608255170291,0.3026624734759417,2.2488699533153377e-05,2.8269218878213697e-05,3.57849381147407e-05,0.1790178502879943,3.458183586670442e-05,0.0718704530712463,0.00010867266179172792,3.676623751005866e-05,0.00018156271627798063,0.005159810189204,2.567648855685732e-05,0.0005619086928522684,5.9324649072479314e-05,3.445356431408112e-05,0.0051832088065917,0.00019183796521642872,0.0563391832397381,0.00011466839873941197,9.344714647633264e-05,0.04950816315935,6.873458009531176e-05,4.280399160832633e-05,3.204864002141362e-05,9.723446371077916e-05,3.520251717338691e-05,0.0026514664884739,2.385359860990669e-05,6.383618750530789e-05,0.0004332375913157405,7.729201702283817e-05,0.0001592730101187522,4.291230637950039e-05,4.8505770304015565e-05,1.1926668839207331e-05,6.72623576857549e-05,0.0001418535877709748,2.3878416953504608e-05,3.543605524240126e-05,0.1075537362131424,4.37645128976098e-05,4.916591601837967e-05,4.06404954735916e-05,2.9053817388804917e-05,0.0027731804486906
268,dh0633,dh0633,GEISSEL_Pia_Stilometrie_in_der_Diplomatik__Ein_neues_Forschu.xml,DoctoralConsortium,2023,0.108463286590313,3.6067927885723184e-05,2.2098510192624385e-05,2.7663212553536837e-05,0.4171094000803456,0.0063106862730086,2.3261813904566024e-05,2.9241055393310405e-05,0.0159037404372279,6.031387528609473e-05,3.577068692761028e-05,0.0002964906538961996,0.0159791338881298,3.803018372268394e-05,0.00018780446205168757,4.82852233196155e-05,2.655919243581902e-05,0.1116483029518201,6.136410621002215e-05,3.563800566776357e-05,7.248823614805353e-05,0.00019843295251984012,9.801359476278268e-05,0.00011861045803375324,9.665966358083882e-05,0.0194766995029586,7.109753094564258e-05,4.427550315649023e-05,3.315040511673441e-05,0.00010057718084658252,3.641270595715914e-05,9.816413631695857e-05,2.4673635351828585e-05,0.0185772102444522,0.1776265637737296,7.994915462511411e-05,0.00016474848249630917,4.438754156255512e-05,0.0053390817263632,1.2336682725029289e-05,0.0423808421310615,0.00014673021690555455,2.4699306898079773e-05,0.0555701927802877,0.00018413130111504455,4.526904515520593e-05,5.085613719819667e-05,4.203763055762101e-05,3.005262675679749e-05,0.0028685165821225
269,dh1083,dh1083,vortraege-021.xml,Vortrag,2016,2.165318512730125e-05,0.0042436663546423,1.1767302989435088e-05,1.4730468295878991e-05,0.278433993797507,0.2709095573642232,1.238675412563524e-05,1.557065863466134e-05,1.9710309579035587e-05,3.211671912595077e-05,1.9047642015157345e-05,0.002974186167124,5.985679784675827e-05,2.025080834444969e-05,0.00010000456992198808,2.5711545609264232e-05,1.4142585261304412e-05,0.0326970287620013,3.267595978891877e-05,1.89769901670451e-05,3.859948161612098e-05,0.1127579424040921,5.219155755768173e-05,0.0197773079354647,5.147059861945906e-05,0.068105499627469,3.7858940767751247e-05,0.1661856867969563,1.7652360174095816e-05,5.35566493183761e-05,1.938951268335316e-05,5.227171988831157e-05,1.3138539227531664e-05,3.516091082903635e-05,0.0002386268496183711,4.257236881683141e-05,8.772742115578258e-05,2.363605718077138e-05,2.6716931743635225e-05,6.569197753358107e-06,3.704804207712011e-05,0.0014862862980014,1.315220914737295e-05,0.0028358251011505,9.804863726889632e-05,2.410545171327972e-05,2.7080539369717165e-05,2.238474591353053e-05,1.600281474149649e-05,0.0381394555573531
270,dh0197,dh0197,193_final-HERMES_J_rgen_Public_Humanities_Tools__Der_Bedarf_an_nieders.xml,Vortrag,2020,1.9145874463820925e-05,1.698198882222322e-05,1.0404718958847632e-05,1.302476726302039e-05,0.1764675176059164,0.190981026262591,1.0952441320266224e-05,1.3767668534009846e-05,1.7427972403351275e-05,0.0087440812778045,1.6842037820763603e-05,0.0150807694210532,5.292573497353061e-05,1.790588461116873e-05,8.842463269390713e-05,2.2734300825106063e-05,1.2504957603923933e-05,0.0089893441281451,2.8892277068037625e-05,1.677956703844491e-05,0.0510831331573149,0.0075640147260677,0.0311735891007114,5.584577741504452e-05,4.551060797533114e-05,0.1336800467146693,0.0099942562248338,2.084639023578192e-05,1.560832135764008e-05,0.3026060817874632,1.7144321889257847e-05,4.621896414342246e-05,1.1617174157493562e-05,3.1089485487174354e-05,0.0300933386488769,3.7642740511503086e-05,7.756910508124866e-05,2.089914167094841e-05,0.0025138185505224,5.808523539348899e-06,3.275809810744933e-05,6.908550198024648e-05,0.0012567269018445,1.7258059546393474e-05,0.0150278668734201,2.131418309513489e-05,2.394477321174532e-05,1.9792724841419192e-05,1.4149783521786271e-05,0.0138015701165961
271,dh0939,dh0939,posters-072.xml,Poster,2016,3.891436613003178e-05,3.451622603568548e-05,2.114779577238885e-05,2.6473095443584963e-05,0.1435654365944266,0.1781257990297065,2.2261052236601294e-05,2.7983056877437387e-05,3.542269642944028e-05,5.77190727190911e-05,3.423177287470004e-05,0.0002837351360958069,0.00010757259650651502,0.0582421588397003,0.00017972480379867514,4.620791323426989e-05,2.54165720954229e-05,0.1549280315674375,5.872412097345157e-05,3.410479978187146e-05,6.936967246196421e-05,0.000189896039046212,9.379688797540838e-05,0.00011350764015777412,9.250120514991302e-05,0.0287615214108209,6.803879769512128e-05,4.237069785752903e-05,3.172421991662766e-05,9.625018435025776e-05,3.4846171184836724e-05,9.394095298319484e-05,2.3612134792553516e-05,6.318999026805318e-05,0.0561039313912991,0.3746179525248015,0.0026883461556781,4.247791618625216e-05,4.801475892024895e-05,1.1805938251201794e-05,6.65814782127419e-05,0.00014041764054269378,2.363670190646976e-05,3.507734520830123e-05,0.00017620966831442117,4.332149603790335e-05,4.866822215006191e-05,4.0229102235336046e-05,2.875971309996737e-05,0.0002144228342192112
272,dh0751,dh0751,LANG_Matthias_Objekte_Raum_Zeit_Die_Archäologie_ein_Sonderfall.txt,unbekannt,2014,4.066378954192466e-05,3.6067927885723184e-05,2.2098510192624385e-05,2.7663212553536837e-05,0.4303316711536104,0.0142440489169675,2.3261813904566024e-05,2.9241055393310405e-05,3.701514931018277e-05,0.1428608414665456,3.577068692761028e-05,0.0002964906538961996,0.00011240860021213288,3.803018372268394e-05,0.00018780446205168757,4.82852233196155e-05,2.655919243581902e-05,0.0296702222975785,6.136410621002215e-05,3.563800566776357e-05,7.248823614805353e-05,0.00019843295251984012,9.801359476278268e-05,0.0688744200390105,9.665966358083882e-05,0.2442553077484597,7.109753094564258e-05,4.427550315649023e-05,3.315040511673441e-05,0.00010057718084658252,3.641270595715914e-05,9.816413631695857e-05,2.4673635351828585e-05,6.603074188155313e-05,0.0533372156850407,7.994915462511411e-05,0.013387019555761,4.438754156255512e-05,5.017329705731631e-05,1.2336682725029289e-05,6.957469661425956e-05,0.00014673021690555455,2.4699306898079773e-05,3.6654272575675015e-05,0.00018413130111504455,4.526904515520593e-05,5.085613719819667e-05,4.203763055762101e-05,3.005262675679749e-05,0.0002240623674695812
273,dh0562,dh0562,DHd2022_321.xml,Poster,2022,4.154265064256127e-05,3.684745923674611e-05,2.2576122368201267e-05,2.8261093904631276e-05,0.0911248820914307,0.3630593941678098,2.376456840928067e-05,2.9873038452839207e-05,3.7815152832467286e-05,0.0027632258846322,0.0189478029688534,0.00030289866715190047,0.00011483807240880556,3.885212504936406e-05,0.0001918634550300237,4.932880545962756e-05,2.7133212746250195e-05,0.0492227400594041,0.008167515721145,3.640824516679925e-05,7.405491480053383e-05,0.0002027216576557537,0.00010013194961216922,0.00012117397016257444,9.874875609481212e-05,0.1279619849728922,7.263415247067311e-05,4.523242374538996e-05,3.38668804343485e-05,0.0001027509421426521,3.7199688951001176e-05,0.00010028574480102808,0.1513152803018012,6.745785556524074e-05,0.0004578167964366603,0.10814601522686,0.00016830916964047306,4.534688362269441e-05,5.125768588509386e-05,1.260331381573827e-05,0.0757161151045397,0.00014990147766061305,2.523312974857991e-05,3.744647651686646e-05,0.0001881109065522795,4.62474390358071e-05,5.195528415955039e-05,4.2946184302272254e-05,3.0702150200776294e-05,0.0002289049977581955
274,dh0447,dh0447,DHd2022_140.xml,Poster,2022,5.072410816317025e-05,4.499121936017807e-05,2.756573437652473e-05,3.450715738777053e-05,0.0320958833644101,0.2288847647072523,2.901684220429637e-05,3.6475362313350375e-05,4.617278562662807e-05,7.523567203685235e-05,4.462044027933764e-05,0.0531490191693784,0.00014021875629058542,4.743894197627094e-05,0.00023426773436386705,6.023110285434266e-05,3.3130000056978784e-05,0.0106211181245056,7.654573259888326e-05,4.445493335901603e-05,0.0033891205000815,0.0002475257387503485,0.00012226239212365382,0.0001479549685447861,0.00012057349513466063,0.3112820510701328,8.868722985355156e-05,5.522936834928098e-05,4.135189449228496e-05,0.3332940088405722,4.542129634967695e-05,0.00012245017801776472,3.0777951648466485e-05,8.2366905077577e-05,0.0005590001683132249,9.97287663653978e-05,0.000205507650418196,5.536912532450841e-05,6.258629054270201e-05,1.538880748617708e-05,8.6787642672676e-05,0.003481730124138,3.080997439655342e-05,4.572262712637638e-05,0.0002296858246414858,5.646871501065272e-05,0.0198556290743933,5.243784072632287e-05,3.748771836986615e-05,0.0002794959321512636
275,dh0214,dh0214,203_final-TRAUTMANN_Marjam_Die__Hans_Kelsen_Werke___HKW____eine_rechts.xml,Poster,2020,3.76749028713789e-05,3.3416848138699165e-05,2.047421636025648e-05,2.56298996676216e-05,0.1340925663999888,0.2239039954442185,2.15520144418182e-05,2.709176725065839e-05,3.429444650240826e-05,5.5880659889243767e-05,3.314145510837784e-05,0.0737771113053909,0.0001041462968062401,3.5234873435875975e-05,0.00017400038083794397,4.4736142872611663e-05,2.460702769303145e-05,0.0005385044273227998,5.6853696305603575e-05,3.3018526241346805e-05,6.716017584587944e-05,0.345645190773149,0.0025408898066692,0.00010989230311022092,8.955494502630412e-05,0.1111481720953178,6.587169083221552e-05,4.10211468186555e-05,3.071377033446838e-05,9.31845153183615e-05,3.37362841897868e-05,9.094883538537924e-05,2.2860063605374563e-05,6.117732299267796e-05,0.0004151926531372049,7.407269880847073e-05,0.00015263907142388128,0.012291527188484,4.6485438633857446e-05,1.142990677101802e-05,0.0025145412361699,0.00013594519183987192,2.2883848231019807e-05,3.3960095078837605e-05,0.0467221257118349,4.1941661082621415e-05,4.711808837639613e-05,3.894776325675229e-05,2.78436861602584e-05,0.044309041300771
276,dh0892,dh0892,posters-022.xml,Poster,2016,4.818114692858991e-05,4.273566611592202e-05,2.6183776241415743e-05,3.277720359005394e-05,0.133886514015371,0.2362099872214813,2.7562135408109917e-05,0.0031679709662956,4.385799669897656e-05,7.146386797019691e-05,4.2383475372330174e-05,0.0003513017335385893,0.0941329160480739,4.506067659470718e-05,0.00022252314606900907,5.72115256706116e-05,3.146908754619534e-05,0.1667548591245185,7.270825102019586e-05,0.0031755504960084,8.588885580481445e-05,0.00023511648443328537,0.00011613298867278628,0.00014053751433814658,0.000114528761473519,0.0575438480888971,8.424105631424723e-05,5.2460544060231074e-05,3.927879220466921e-05,0.0596523308681661,0.0125764411026428,0.0001163113602614236,2.9234954821985727e-05,7.823758956648204e-05,0.0913973783828027,0.0658945378789102,0.0001952048968095557,5.259329457278947e-05,5.944864029256252e-05,1.4617317512260064e-05,0.003215760931661,0.00017385566419729647,2.9265372167632705e-05,4.3430406079304944e-05,0.000218170942086685,0.0689867708219961,6.025771444740919e-05,4.9808964615516087e-05,3.5608339549034514e-05,0.0002654839101281811
277,dh0233,dh0233,218_final-HEMATI_Wahed_Der_TextImager_als_Front__und_Backend_für_das_v.xml,Poster,2019,4.429500939466053e-05,3.928874368427664e-05,2.4071876419217968e-05,3.0133498961823723e-05,0.0712368497454927,0.398635862340427,2.5339061534765848e-05,3.185224097279667e-05,4.032055066458779e-05,6.569982046733513e-05,0.2765765935900083,0.0003229668569433484,0.0001224465318782829,4.142622623846139e-05,0.00020457513932295768,5.259702660915402e-05,2.893089138301492e-05,0.1072153396388401,6.684383555215562e-05,3.882043001016959e-05,7.896133482271678e-05,0.0002161527392082928,0.0001067660724622278,0.0001292022069781108,0.00010529123710872255,0.0529025449618373,7.744644157986038e-05,4.822924401199898e-05,0.0230809130760634,0.0317961618637945,3.966430995799009e-05,0.00010693005716782518,2.687695667377159e-05,7.192719529900865e-05,0.0004881489020447583,8.708850294347115e-05,0.00017946029285849683,4.835128729190752e-05,5.465370270578401e-05,1.343833133507444e-05,7.578762026057391e-05,0.00015983302120947608,2.6904920653400184e-05,3.992744813957952e-05,0.0347677775490339,4.931150792942675e-05,5.539751952158183e-05,4.579153250238265e-05,3.273628453034643e-05,0.00024407082526881548
278,dh0433,dh0433,DHd2022_123.xml,Poster,2022,0.0050365555279943,3.408493479715218e-05,2.08835473281501e-05,2.614230568372333e-05,0.1592649866676876,0.4058139212597945,2.1982893298244245e-05,2.7633399668502088e-05,0.0325228082387724,5.699785452060458e-05,3.380403596901817e-05,0.0002801897751940775,0.1000687766279343,3.593930698260321e-05,0.00017747908512869814,4.563053064011712e-05,2.5098983931323715e-05,0.0280389712332291,5.799034437689567e-05,3.367864944542836e-05,6.850287630870464e-05,0.00018752322755204295,9.262486598367444e-05,0.0001120893260391904,9.134537312778862e-05,0.028402137039582,6.718863124598783e-05,4.184126249175061e-05,3.13278156838706e-05,9.504750763888834e-05,0.1974604434231155,9.276713085330055e-05,2.3317093647308756e-05,6.240041121217843e-05,0.0279131941472098,7.55535979532419e-05,0.00015569070953031468,4.1947141093304815e-05,4.741479921372767e-05,1.165841929228826e-05,6.57495214347308e-05,0.00013866307739784215,2.3341353787311424e-05,3.463904260697664e-05,0.00017400787238197198,4.278018014600991e-05,0.012543378620373,3.972642678900472e-05,2.840035132414856e-05,0.00021174355260700328
279,dh1026,dh1026,STAHN_Lena_Luise_Von_Wissensdingen_und_Werkr_umen__Graph_bas.xml,DoctoralConsortium,2023,1.9710323851477017e-05,0.0166809477162895,1.07114658382421e-05,1.3408757136132084e-05,0.3585591381677407,0.0556128856624209,1.1275335884745144e-05,1.4173560262181297e-05,1.7941775435422114e-05,2.923500313223035e-05,1.7338566613573497e-05,0.0296252284144128,0.0936262514741076,1.84337772192245e-05,0.028290741647883,2.3404542458820377e-05,1.287362270070696e-05,0.00028172857390562606,2.9744065171519702e-05,1.7274254097940776e-05,3.513609100370268e-05,0.0911043387041824,4.750859957678308e-05,0.023129982296218,4.685232965286926e-05,0.0632764467098995,3.446199618297298e-05,2.146097340489556e-05,1.606847831987795e-05,4.875120663584084e-05,0.0012994547680672,4.758156923404663e-05,1.1959666053169702e-05,3.200605062390597e-05,0.0322623408731178,3.875250553537626e-05,0.0141797110213475,2.1515280032295976e-05,2.4319718964620043e-05,5.979767613949249e-06,3.3723856472389425e-05,7.112224725204649e-05,1.1972109420993484e-05,1.7766853290001363e-05,8.925109088589832e-05,2.1942557506508617e-05,2.465070140543913e-05,2.037624435826841e-05,0.1422949225613846,0.0488171964657943
280,dh0162,dh0162,165_final-DEWITZ_Leyla_Usability_Testing_für_Softwarewerkzeuge_in_den_.xml,Workshop,2019,2.315291669508121e-05,2.053615118289392e-05,1.2582323766153807e-05,1.5750722276142497e-05,0.1080025256521498,0.2113775713758421,1.3244679002521896e-05,1.6649105438133426e-05,2.1075474718141367e-05,0.2123358227687569,2.0366909820515264e-05,0.00016881415844067826,6.400256803018604e-05,2.165340922596805e-05,0.00010693103406814102,2.749236521524494e-05,1.5122121594721491e-05,0.0168934620437213,3.493914500231088e-05,2.029136452110184e-05,4.127293869595956e-05,0.0001129826233857055,0.0888911781544844,0.0015732180131387,0.0015607197949184,0.1977943812058117,4.048110689519639e-05,2.520933360522464e-05,1.8874988699334537e-05,5.726606191403245e-05,2.07324589558824e-05,5.589213637474389e-05,1.4048533850410525e-05,3.759620741991598e-05,0.0273574712972764,4.552099392922987e-05,9.380355185404964e-05,2.5273125394221472e-05,2.856738587749993e-05,7.024190087639613e-06,3.96140441641499e-05,0.1265610228134592,1.4063150569080455e-05,2.087000078013968e-05,0.00010483963063201906,0.0045428278308478,0.0015346404441588,2.393514646134312e-05,1.7111193314905387e-05,0.00012757535357538026
281,dh0978,dh0978,SCHENK_Nicolas_Vom_Heben_verborgener_Sch_tze___Literarische_.xml,Vortrag,2023,1.3029706596669949e-05,1.1557076288138294e-05,7.080921558885967e-06,8.863992932146226e-06,0.204829801838659,0.1587818555640585,7.453673489292973e-06,9.369573683214934e-06,1.1860589988701382e-05,1.9326091039196368e-05,1.146183276764124e-05,0.0416151536546225,3.6018558432592634e-05,1.21858326856905e-05,6.017729940186739e-05,1.5471806732636797e-05,8.51023696466924e-06,0.1959240920853558,1.9662611588601024e-05,1.1419318336346124e-05,2.3227064160989604e-05,6.358293655289463e-05,3.140603462270228e-05,3.80057905297552e-05,3.09722008297494e-05,0.00030937702707962235,2.278144704182773e-05,1.4186990982584573e-05,1.0622228205919232e-05,0.0466364780904291,1.1667551902004644e-05,3.1454271944004954e-05,7.90605678735601e-06,2.1157919681589067e-05,0.0153958928339279,2.561773113504388e-05,5.278958044380832e-05,1.4222890921449813e-05,1.607679330944749e-05,3.952985152001407e-06,0.0025643435261165,4.701607244878109e-05,0.3321691186871799,1.1744955956035724e-05,0.000906350336976069,1.4505346966632431e-05,1.629559256028777e-05,1.3469920003896508e-05,9.629621673518288e-06,7.179524929603271e-05
282,dh0773,dh0773,MAYER_Manuela_Das_QhoD_Projekt__Digitale_Edition_von_Quellen.xml,Poster,2023,4.833258859955558e-05,4.2869991699661625e-05,2.62660763749528e-05,3.288022800515591e-05,0.1500232065142644,0.1615162885981051,2.764876796270171e-05,3.475563680764601e-05,4.3995849961688313e-05,7.16884912568762e-05,0.1006240466040774,0.2769516131884191,0.0001336077795578662,4.520231008816595e-05,0.00022322257477126013,5.7391351382500414e-05,3.156800032651634e-05,0.0101203579790436,7.293678561784273e-05,4.235899029215564e-05,8.615881932103564e-05,0.1039605582159831,0.00011649801472509076,0.00014097924803195582,0.00011488874516251018,0.0482951999185016,8.450584051191384e-05,5.26254366159028e-05,3.940225223632443e-05,0.00011954506845332476,4.32797915946685e-05,0.00011667694696645548,2.9326845337074744e-05,0.1100895318430219,0.0005326446563684011,9.502679516364136e-05,0.0001958184595335261,5.275860438626274e-05,5.9635497642303214e-05,1.4663262267215222e-05,8.269581429268677e-05,0.0001744021225938122,2.93573582896955e-05,4.356691535080727e-05,0.00021885669105971655,5.380635106635746e-05,6.044711485703442e-05,4.9965522798774446e-05,3.5720262713703294e-05,0.0348412192785388
283,dh0421,dh0421,DAHNKE_Michael__Professionalisierung_der_Ausbildung_von_Geis.xml,Poster,2018,2.3118108123404986e-05,2.0505276710367728e-05,1.256340724153466e-05,1.572704231596634e-05,0.1980453878268715,0.1193511259973103,1.3224766679402545e-05,1.662407483021389e-05,2.104378941550765e-05,3.428954128261766e-05,2.033628978893794e-05,0.0618088045467188,6.390634525160132e-05,2.1620855044695644e-05,0.00010677027174982092,2.745103262731458e-05,1.5099386685752624e-05,0.0409227935038633,3.488661677232e-05,2.026085806588312e-05,0.0872396051038094,0.0001128127629834036,5.572252135904508e-05,6.743221485945929e-05,5.495278671777273e-05,0.2095243777799421,0.0015438408366914,2.5171433374024235e-05,1.884661165268934e-05,5.717996693744692e-05,2.070128935020833e-05,5.580810698610316e-05,1.4027412995361544e-05,0.2045027399144232,0.000254770892974514,4.545255672968278e-05,9.366252566278408e-05,2.523512925713202e-05,0.003035365616933,7.013629775634303e-06,3.955448759450328e-05,0.0722476071285487,1.4042007738955671e-05,2.083862439125505e-05,0.00010468201257268666,2.5736280172864085e-05,2.8912644191080037e-05,2.389916186933025e-05,1.7085467994557556e-05,0.00012738355416204797
284,dh0916,dh0916,posters-047.xml,Poster,2016,2.7599408113602735e-05,2.448009574965332e-05,1.499874478939138e-05,1.877563064335752e-05,0.2615631309171564,0.0132574476589197,1.5788304598440765e-05,1.9846547273720725e-05,2.5122995758779496e-05,4.0936353391698136e-05,2.4278351775384064e-05,0.00020123472629901985,7.629418870405225e-05,2.5811921934021662e-05,0.00012746701800569107,3.277224280537236e-05,1.802630791328814e-05,0.0003944908235438249,4.164916821317743e-05,0.0018190375221783,4.919935980936242e-05,0.00013468080819510871,0.5995461648285378,0.0377723372319011,6.560503911079526e-05,0.0365523041368041,4.82554576084257e-05,3.0050757561373182e-05,2.2499908893260343e-05,6.82639442209024e-05,2.471410420802317e-05,6.662615783848163e-05,1.674653885908101e-05,4.481651645757285e-05,0.0469702364560278,5.426324923704137e-05,0.00011181841770611234,3.012680049116934e-05,3.405371996779113e-05,8.37317783540743e-06,4.722187646228306e-05,9.958902464804996e-05,1.6763962702010434e-05,2.487806078379112e-05,0.00012497396290926842,3.0725096362784886e-05,3.4517178586301754e-05,2.853186422019155e-05,2.039737860367092e-05,0.0001520760556838231
285,dh0894,dh0894,posters-024.xml,Poster,2016,4.657583771906956e-05,0.0212438042835562,2.5311379882676872e-05,3.168512608381645e-05,0.3353927259630264,0.1556456350612456,2.6643814599552514e-05,3.349236915878175e-05,0.0575920192081315,6.908282034651678e-05,4.097133415768617e-05,0.0578892194722931,0.00012875152022686438,4.355933584763215e-05,0.0002151090748297864,5.530534047361197e-05,3.042059411518628e-05,0.0339839320040739,7.028574279008193e-05,4.0819362565844965e-05,8.302719351555878e-05,0.2940332502290381,0.00011226364624053048,0.00013585505697812363,0.00011071286900792678,0.0283662430152509,8.143429574207958e-05,5.071265303054775e-05,3.79700934524696e-05,0.00011519994831082382,4.170669538372224e-05,0.00011243607480845926,0.0030571883976799,0.0031045583527175,0.0005132845518059494,9.15728438874826e-05,0.00018870102053080524,5.084098053464821e-05,5.746791845759757e-05,1.4130294767540175e-05,7.96900587811245e-05,0.0001680631059737066,2.829030257183477e-05,4.1983383015373975e-05,0.00021090187846101895,5.1850644629966994e-05,5.825003571592442e-05,4.814941944668752e-05,3.442193368164174e-05,0.0063144934614579
