idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
dh0436,0.0015061591815223,2.0231528245202195e-05,0.0074291442016462,1.5517083983952595e-05,0.0010826415561222,0.0020564940042327,1.304821409580204e-05,1.64021409819734e-05,2.0762851726388384e-05,3.383177085455021e-05,2.0064797324070665e-05,0.0016496597576703,6.305318612704686e-05,2.133221344440652e-05,0.7580970433861616,2.708455729732614e-05,1.489780764887595e-05,0.0003260261855435,3.442087529849673e-05,1.999037262563213e-05,4.06607166821673e-05,0.0001113066959766,5.497861748919486e-05,6.653198485616672e-05,0.2255233740982868,0.0005415876737096,3.988063051607336e-05,2.4835391029924995e-05,1.859500661041815e-05,5.641660595439676e-05,2.042492408742201e-05,5.506306053552222e-05,1.3840144965187552e-05,3.703852418860718e-05,0.0002513696640174,4.484575840072832e-05,9.241211714570466e-05,2.489823656360885e-05,2.8143631643774484e-05,6.91999678479793e-06,3.902642935747742e-05,8.230515867601108e-05,1.3854544866804424e-05,2.0560425685436915e-05,0.0001032844922818,2.539269704078036e-05,2.8526656131373264e-05,2.3580104537264896e-05,1.685737447959513e-05,0.0001256829649463
dh0437,4.154265064256127e-05,3.684745923674611e-05,2.2576122368201267e-05,0.0108346949080785,0.1640683103371045,0.0956001572670058,2.376456840928067e-05,2.9873038452839207e-05,3.7815152832467286e-05,6.161743108880578e-05,3.654379404915179e-05,0.0003028986671519,0.0028164465259522,3.885212504936406e-05,0.00019186345503,4.932880545962756e-05,2.7133212746250195e-05,0.2653514163428821,6.269036051467123e-05,0.4458018030798401,7.405491480053383e-05,0.0002027216576557,0.0001001319496121,0.0001211739701625,9.874875609481212e-05,0.0036879961098923,7.263415247067311e-05,0.0027468408772888,3.38668804343485e-05,0.0001027509421426,3.7199688951001176e-05,0.000100285744801,2.520690336659778e-05,6.745785556524074e-05,0.0031594252499801,8.167708512102501e-05,0.0001683091696404,4.534688362269441e-05,5.125768588509386e-05,1.260331381573827e-05,7.1078405322466e-05,0.0001499014776606,2.523312974857991e-05,3.744647651686646e-05,0.0028897193600957,4.62474390358071e-05,5.195528415955039e-05,4.2946184302272254e-05,3.0702150200776294e-05,0.0002289049977581
dh0438,3.341738786333729e-05,0.2716802699065301,1.8160493515919583e-05,2.2733550263297154e-05,0.1580569037271181,0.2094673775253835,1.91164932341636e-05,2.403021707074609e-05,3.0418945584066027e-05,4.956577305463262e-05,2.939624989858689e-05,0.0263221156063257,9.237707146282532e-05,3.1253098009093084e-05,0.0001543371786433,3.968066070369196e-05,2.1826269636028858e-05,0.0004776498396135,5.042884987374632e-05,2.9287212812460856e-05,5.957062856601727e-05,0.2131371650799345,8.054729647592129e-05,9.747374077557304e-05,7.943463963904098e-05,0.0007934616204303,5.842775094255788e-05,3.6385483952483067e-05,2.724290967693813e-05,8.265404430853705e-05,2.992385933114993e-05,8.067101110168823e-05,2.027672412824465e-05,5.426387794194085e-05,0.0068878882226286,6.57019903838237e-05,0.0001353898394983,3.6477556799437e-05,4.123227439041631e-05,1.013825116186463e-05,5.717628997257215e-05,0.0088134026198341,2.0297820932743e-05,3.0122378098749227e-05,0.0001513185853177,3.720197397231673e-05,4.1793430497446825e-05,3.4546406545591494e-05,2.46971641344098e-05,0.1023247704720297
dh0439,3.393360056457428e-05,3.009839151376032e-05,1.844102643644552e-05,2.308472514979984e-05,0.3061456570255257,0.0560220518712033,1.941179389174171e-05,2.440142212471773e-05,3.088884006333978e-05,5.0331436777424765e-05,2.9850346359640205e-05,0.1679623542896904,9.380405964595933e-05,3.17358779980999e-05,0.0001567212911363,4.02936248627247e-05,2.216342937014149e-05,0.0026918037651636,5.120784591377379e-05,2.973962493094992e-05,6.04908415764479e-05,0.0001655906797057,8.17915450587613e-05,9.897945939221684e-05,8.066170053522922e-05,0.000805718561879,5.933030943290447e-05,3.694754610508876e-05,2.766374256942512e-05,8.393083672735692e-05,3.038610600105545e-05,0.0839393847999157,2.058994736930959e-05,5.5102115302878805e-05,0.0003739619899486,0.3465304647534256,0.0001374812643294,0.0221047956804929,4.1869206990542526e-05,1.029486106924243e-05,5.805951660938037e-05,0.0001224451687192,2.0611370065181667e-05,0.0044441386192235,0.0067739824600826,3.777664879591858e-05,4.243903151627203e-05,3.508005968191267e-05,2.507867180529224e-05,0.0001869782173505
dh0440,2.6782217397637543e-05,2.37552647355166e-05,1.4554647041259562e-05,0.0122101585093332,0.1144820661797005,0.0773080130861422,1.5320828778467745e-05,1.9258910969735807e-05,2.437912912197329e-05,3.972426913976527e-05,2.355949419742019e-05,0.0576715593120996,7.403519450988619e-05,2.504765688605837e-05,0.0001236928478032,3.1801889656794946e-05,1.7492567066048423e-05,0.094434909709362,4.041597823129856e-05,2.3472106907995445e-05,4.774261624797328e-05,0.0001306930449205,6.455427377604288e-05,7.811989754221488e-05,6.366253988540598e-05,0.1155884821863887,4.68266620418707e-05,2.9160984853719656e-05,2.183370922035602e-05,6.624271748941343e-05,2.3982344438789605e-05,0.0035480645118087,1.6250690686400575e-05,4.348954447975789e-05,0.2476173380698361,0.0401118840751853,0.0001085075868199,2.9234776228845207e-05,0.0052581620548104,8.125256461077373e-06,4.58236841939346e-05,0.1568501392310267,1.6267598626865003e-05,2.4141446425249427e-05,0.0001212736095608,2.981535716144205e-05,0.0731851279970211,2.7687064416733864e-05,1.9793432738008254e-05,0.0001475732366264
dh0441,1.3404531483473464e-05,1.1889538096034118e-05,7.284618058272402e-06,9.118982952279758e-06,0.0006362400244735,0.0003368218611526,7.668092923926185e-06,9.639107718317903e-06,1.2201782959314711e-05,1.9882043687276148e-05,0.2510687887198999,9.77360533653582e-05,3.705470241535682e-05,1.2536381895922748e-05,0.5518642667692766,1.591688338606571e-05,8.755050505426059e-06,0.0001915970314424,2.0228244905689106e-05,1.1747817268462384e-05,2.3895235898421207e-05,6.541202355644734e-05,3.230949037476121e-05,3.909910111411129e-05,0.1918115137888055,0.0029334539136078,2.343679973494637e-05,1.4595107408666556e-05,1.0927797288027524e-05,3.31545584502651e-05,1.200319175609474e-05,3.2359115336557775e-05,8.133489908616028e-06,2.17665684482218e-05,0.0001477233533868,2.6354675064027656e-05,5.430817553783082e-05,1.463204007919168e-05,1.6539273580025288e-05,4.0667004687003725e-06,2.293480813580896e-05,4.8368581340889546e-05,8.14195235281589e-06,1.2082822488491526e-05,6.069758501835699e-05,1.4922621522623072e-05,1.6764367017447623e-05,1.385740848671494e-05,9.90663649552968e-06,7.38605794698751e-05
dh0442,0.1547656935085122,1.2638728378090032e-05,7.74364052101779e-06,9.69359345059343e-06,0.203613853934835,0.2209020204146265,8.151279121245614e-06,1.0246492611820432e-05,1.2970648590850328e-05,2.11348622406636e-05,1.2534570807842718e-05,0.0010305500079266,0.0028193556799135,1.3326331464417746e-05,6.580942469401312e-05,1.6919847021586193e-05,9.306728687084084e-06,0.0706294770490301,2.150287848556252e-05,1.248807735777876e-05,2.5400935983481886e-05,6.953380288734072e-05,3.4345394209833183e-05,4.156283573148761e-05,3.3870956961720904e-05,0.1977159229644825,2.491361258184489e-05,1.551478255061194e-05,1.1616385815717938e-05,0.033394836500411,1.2759543646696734e-05,3.439814616771867e-05,8.646001963291014e-06,2.313813573901101e-05,0.0010836871358977,2.8015350717297725e-05,5.773027293307792e-05,1.5554042443407967e-05,1.7581455617572418e-05,4.3229536928856594e-06,2.4379989204861288e-05,0.0046846931858173,8.654997647798932e-06,1.2844192115727424e-05,0.0148910079791414,1.5862934168685985e-05,1.7820732769661313e-05,1.4730599328013388e-05,1.0530879063269714e-05,0.0936707056020321
dh0443,3.8524393644008834e-05,3.417032862519476e-05,2.093586739448064e-05,2.620780064709873e-05,0.3500686721323849,0.0059786695948387,2.203796758315517e-05,2.770263030642372e-05,3.506771500838704e-05,5.714065265170545e-05,3.3888726054296686e-05,0.0052915410827197,0.0001064945793868,0.0250892760524622,0.0001779237278591,4.574484993426168e-05,2.516186503497347e-05,0.0531624646654447,5.813562901731881e-05,0.1628798666134033,6.867449825472685e-05,0.0001879930341203,9.285692134553294e-05,0.0026176948167777,9.157422294462943e-05,0.0384945922965435,6.735696058143123e-05,4.19460884389196e-05,3.1406302033378936e-05,9.528563250465364e-05,0.0776995617554216,9.299954263484668e-05,2.337551053726969e-05,6.255674450184294e-05,0.1707866319844705,0.09778340503705,0.0051667301064753,4.205223230074637e-05,4.753358867994864e-05,1.1687627417761253e-05,6.591424533286037e-05,0.0001390104734265,2.339983145679962e-05,3.4725824654985334e-05,0.0026797684891822,4.288735838674176e-05,4.818050335955772e-05,3.982595438611339e-05,2.8471503424974222e-05,0.0002122740389531
dh0444,4.773246307919512e-05,4.2337692958334856e-05,2.5939941499725137e-05,3.247196797785528e-05,0.1947226113894268,0.0229284131130283,0.0993599566219752,3.432409061430103e-05,4.3449571909612255e-05,7.079836527012562e-05,4.1988781968518704e-05,0.0748475186265049,0.015652675570999,4.464105192573009e-05,0.0002204509135024,5.667874699671071e-05,3.1176033680995846e-05,0.1000149128416577,7.203116008255474e-05,4.183303644139795e-05,8.508902132806916e-05,0.0002329269772086,0.0001150515076429,0.0001392287677238,0.0001134622197068,0.0570079746837293,0.0404373460994734,5.197200859873251e-05,3.891301096429963e-05,0.0156387874706915,4.274240453958986e-05,0.0001152282181575,2.896270617489868e-05,7.750900701725203e-05,0.2892115484562229,9.38468872268194e-05,0.0001933870636921,5.210352288063264e-05,0.0466210752585648,1.4481194677763262e-05,8.166901498352486e-05,0.0001722366444432,2.8992840260959627e-05,4.302596320024019e-05,0.0002161392391414,5.313826012879298e-05,0.0404135861009439,4.9345121818017285e-05,3.5276739164280353e-05,0.0002630116081938
dh0445,3.5175594797006435e-05,3.120001433136963e-05,1.91159812921971e-05,2.392964272460222e-05,0.230424097304009,0.2502262823666158,2.012227953586974e-05,2.529453175758353e-05,3.201939386744266e-05,5.2173603631149246e-05,3.0942890545873104e-05,0.0002564747462063,9.723735582204002e-05,3.289743400097097e-05,0.0001624574033216,4.176840056735576e-05,2.297462685554392e-05,0.0142280509029017,5.308208997340882e-05,3.082811663310946e-05,0.0206506101744732,0.0001716514179037,8.478517454501003e-05,0.0069652372870972,8.361397689777681e-05,0.0145604786581639,6.150184151019928e-05,3.829985291608328e-05,0.4094992377095606,8.700276583020041e-05,3.149825937622018e-05,8.491539823467237e-05,2.1343554279666787e-05,5.711889242827565e-05,0.0003876492682491,6.9158804408939e-05,0.0001425131776697,3.839677004106932e-05,4.340165013637981e-05,1.0671660402615789e-05,6.018453675363024e-05,0.0413027373991391,2.1365761061644484e-05,3.1707222918111345e-05,0.0001592799911279,3.915930136282972e-05,4.39923306503534e-05,3.636401514415137e-05,2.5996569264477547e-05,0.0093440018990629
dh0446,3.4856650168738244e-05,3.091711713999853e-05,1.894265260842057e-05,2.3712667544866568e-05,0.0696585564400542,0.1210164381380865,1.9939826531065886e-05,2.506518083757217e-05,3.1729067186874534e-05,5.1700534427584126e-05,3.066232475076289e-05,0.0002541492349232,9.635568395592328e-05,3.259914594304423e-05,0.0001609843673599,4.138967756155612e-05,2.2766311008595808e-05,0.0004982218667315,0.371808354579676,3.054859151757133e-05,6.213629170386456e-05,0.0001700950178488,8.401640926516283e-05,0.0001016718630656,8.285583111705625e-05,0.1345690346601731,6.0944191182138606e-05,3.795257997239773e-05,2.8416241750283024e-05,0.2199661414434544,3.1212657933349944e-05,0.0023509488289958,2.115002771600994e-05,5.6600983235332095e-05,0.000384134369568,6.853172676345853e-05,0.0001412209802601,3.804861832911902e-05,4.300811810802724e-05,1.057489817926864e-05,5.963883070905147e-05,0.0046593826317963,2.1172033144354133e-05,3.141972675819156e-05,0.0726955438232645,3.880423561657906e-05,4.359344279566608e-05,3.603429485485927e-05,2.5760852820501088e-05,0.0001920643316042
dh0447,5.072410816317025e-05,4.499121936017807e-05,2.756573437652473e-05,3.450715738777053e-05,0.0320958833644101,0.2288847647072523,2.901684220429637e-05,3.6475362313350375e-05,4.617278562662807e-05,7.523567203685235e-05,4.462044027933764e-05,0.0531490191693784,0.0001402187562905,4.743894197627094e-05,0.0002342677343638,6.023110285434266e-05,3.3130000056978784e-05,0.0106211181245056,7.654573259888326e-05,4.445493335901603e-05,0.0033891205000815,0.0002475257387503,0.0001222623921236,0.0001479549685447,0.0001205734951346,0.3112820510701328,8.868722985355156e-05,5.522936834928098e-05,4.135189449228496e-05,0.3332940088405722,4.542129634967695e-05,0.0001224501780177,3.0777951648466485e-05,8.2366905077577e-05,0.0005590001683132,9.97287663653978e-05,0.0002055076504181,5.536912532450841e-05,6.258629054270201e-05,1.538880748617708e-05,8.6787642672676e-05,0.003481730124138,3.080997439655342e-05,4.572262712637638e-05,0.0002296858246414,5.646871501065272e-05,0.0198556290743933,5.243784072632287e-05,3.748771836986615e-05,0.0002794959321512
dh0448,4.468113486592118e-05,3.963122887341307e-05,2.428171415835657e-05,3.0396176668553567e-05,0.1503120243846286,0.0156512779026565,2.555994549460972e-05,3.212990118157431e-05,4.067203025200897e-05,6.627253451540456e-05,3.930462224164734e-05,0.340293954349508,0.0001235139145354,4.1787344146493805e-05,0.000206358447943,5.305552186548005e-05,2.9183085799991472e-05,0.0006386476701811,6.742652213143776e-05,3.915883284690146e-05,7.964965125015311e-05,0.0467094109402101,0.0001076967664751,0.000130328479751,0.0001062090747862,0.189932114495829,0.0087952541716522,4.864966472817391e-05,0.1860019213474976,0.0001105136199174,0.0116628535612351,0.0001078621806571,2.711124666949655e-05,0.0087896868133696,0.0004924041607617,8.784766497323438e-05,0.0001810246720312,4.8772771875538685e-05,5.513012628039904e-05,1.3555475051502636e-05,7.644827099727666e-05,0.0001612263068522,2.7139454414844124e-05,4.027550100015727e-05,0.0002023224001215,4.974136288369884e-05,0.0378301217767839,4.619070336404097e-05,3.302165106405635e-05,0.0002461984230211
dh0449,1.4898036618031458e-05,0.0019509173555455,8.09625511449755e-06,1.0135001145677109e-05,0.3591822038721918,0.0071563107393914,8.522455955433197e-06,1.0713077135870047e-05,1.3561280344431567e-05,2.2097259815423792e-05,1.3105345313432727e-05,0.0001086256020013,4.118326061114939e-05,1.3933159601538522e-05,0.0049130638985265,1.769030956605257e-05,9.73052009936819e-06,0.0534997798937116,2.2482034056543843e-05,1.305673473655364e-05,2.6557593590651336e-05,7.270009574038222e-05,0.09207680705954,4.345544197858109e-05,3.5413305639634195e-05,0.0739864567784446,2.6048079419350503e-05,1.6221264046900694e-05,0.0562055355322985,0.0203827312229571,1.3340562520668928e-05,3.5964500945483225e-05,9.039706508231633e-06,2.419175442202529e-05,0.295663906618862,2.9291058374124024e-05,6.035907997370966e-05,1.6262311679081156e-05,1.838204518633482e-05,4.51980381201391e-06,2.5490156955957144e-05,5.375770849337287e-05,9.049111820436915e-06,1.3429065544338992e-05,0.0281641554754599,0.0019542883788454,1.863221806834349e-05,1.540137223897981e-05,0.003886416632896,8.208997225512018e-05
dh0450,1.422282606766643e-05,1.2615348218121247e-05,7.729315697451205e-06,9.675661443609236e-06,0.3503028354193511,0.003132206983223,8.136200214246134e-06,1.0227537806462117e-05,1.2946654417553695e-05,2.1095765233011977e-05,1.251138332711994e-05,0.0001037024598188,3.931674807825464e-05,0.0092627131981695,6.568768500385038e-05,1.6888547295998467e-05,9.28951233437986e-06,0.1537435244989612,2.1463100691171964e-05,1.2464975884466493e-05,2.535394724150685e-05,6.940517353586559e-05,3.4281859272868414e-05,4.148594937717343e-05,3.380829967782566e-05,0.0003377064259152,2.486752533080675e-05,1.5486082028924726e-05,1.1594896869163676e-05,3.5178515472158035e-05,1.2735939992700528e-05,0.3996089121279593,8.63000787726076e-06,2.3095332911165183e-05,0.0408541519732965,2.7963525615771884e-05,5.762347872278721e-05,0.0203642306107652,1.7548931993950953e-05,4.3149567373491735e-06,0.0083488052560591,5.132129536936155e-05,8.638986920811099e-06,0.0129619965582618,6.440293683578904e-05,1.5833589607481462e-05,1.7787766511470504e-05,1.470334945299257e-05,1.0511398176447427e-05,7.836948097382318e-05
dh0451,1.1754774349948937e-05,0.2079376734237827,6.388066722520504e-06,7.9966679206384e-06,0.3017466681039261,0.0507483026296408,6.724345578681552e-06,8.452778547566042e-06,1.0700053599831626e-05,1.743506943513088e-05,1.0340314021722272e-05,0.0237832979011667,3.249421033730601e-05,0.0191219536911799,0.0168719340569661,0.0183604797300853,7.677526308216934e-06,0.0552075817380308,0.0175998220638095,1.0301959547445912e-05,0.003078707974768,0.1070787386938837,2.8333013293706808e-05,3.428699551706529e-05,2.794162932019148e-05,0.0629630545869465,2.055232536168059e-05,1.2798820638652192e-05,9.582863184820671e-06,2.907407496752517e-05,1.0525903926296691e-05,2.8376530683983568e-05,0.0244691615446866,1.908765709543957e-05,0.0849822057367009,2.311108439901964e-05,0.0038698162632895,1.283120783612337e-05,1.4503709367609408e-05,3.56619300102665e-06,0.0015489889337111,4.241563832277843e-05,7.139884955575222e-06,1.0595734139445092e-05,5.322725500382387e-05,1.3086026089340928e-05,1.4701099523902158e-05,1.21519137044984e-05,8.687381331864721e-06,6.477021939150056e-05
dh0452,4.088000011914483e-05,3.625970212996247e-05,2.2216008627922133e-05,2.781029867662917e-05,0.0763787666930975,0.2216839437385787,2.338549766026492e-05,2.9396530953663588e-05,3.721195995888029e-05,6.063456595307124e-05,3.596088073284348e-05,0.0029565819597982,0.0001130062800794,3.823239133951201e-05,0.0001888030239565,4.854195728668405e-05,2.6700408451142177e-05,0.0032428311882554,0.0186712943749866,3.582749400279586e-05,7.287365825346464e-05,0.1437592902658575,9.853473595837234e-05,0.0001192411133633,0.0240238073124562,0.2109933273454962,7.147555863017104e-05,4.451091732231235e-05,3.332666680572388e-05,0.2898792312878576,3.660631339664849e-05,9.868607794646476e-05,2.480482580411141e-05,6.638182929808048e-05,0.0031090289761937,8.037424665575082e-05,0.0001656244550728,4.4623551439911233e-05,5.044006996854775e-05,1.2402277233632836e-05,6.994462734340073e-05,0.0001475103858285,2.4830633846736787e-05,3.684916443205258e-05,0.000185110332714,4.550974201335591e-05,5.11265407907461e-05,4.226114588834198e-05,3.02124174662042e-05,0.0028837685700206
dh0453,1.2866174302572184e-05,1.1412026575434463e-05,6.992050843474239e-06,8.752743374199101e-06,0.3478474753614136,0.0095271609869519,7.360124466057767e-06,9.251978719140624e-06,1.171173095831454e-05,1.9083534541079227e-05,1.1317978430388829e-05,9.381074599993008e-05,0.0008722816516587,1.2032891622912324e-05,5.942203052832955e-05,1.5277624305729962e-05,8.403427301395345e-06,0.1357317567262534,1.941583151284252e-05,1.1275997586126573e-05,2.2935547613074905e-05,6.278492445624273e-05,3.1011866047050926e-05,0.0142616863798317,3.05834771837204e-05,0.0003054941203845,2.2495523312849137e-05,1.4008933927768056e-05,1.0488911516548198e-05,3.182299422190563e-05,1.152111563999954e-05,0.4903461387634789,7.806830024718547e-06,2.089237240174849e-05,0.0001417904397165,2.529620997790868e-05,5.212703281617096e-05,1.404438329629105e-05,1.5875017861004047e-05,3.903372313397167e-06,2.201369286462408e-05,4.642598654546681e-05,7.814952597464597e-06,1.1597548216857726e-05,5.825982874181079e-05,1.43232943126806e-05,1.6091071022116877e-05,1.3300862711377462e-05,9.50876291803668e-06,7.089416670176294e-05
dh0454,5.588593165489891e-05,4.956964846272278e-05,3.0370898635180167e-05,3.80186997704181e-05,0.1916405191279124,0.4447990038816561,3.196967515039975e-05,4.018719459343119e-05,5.087145413272378e-05,8.289185907293696e-05,4.916113789208332e-05,0.0004074793964511,0.0001544877990872,5.226645800332776e-05,0.0002581074574932,6.636038403650074e-05,3.650139915629804e-05,0.000798802898682,8.433523496823948e-05,4.8978788536472125e-05,9.962358788468564e-05,0.0002727146325398,0.0001347041463638,0.0001630112693849,0.0001328433826142,0.0340364016213391,9.771228407435288e-05,6.084965939632294e-05,4.555997597754494e-05,0.0001382273889903,5.004349125881812e-05,0.3199606195385236,3.3909999891390466e-05,9.07487858235676e-05,0.000615885548957,0.0001098774374345,0.00386080372012,6.100363842224747e-05,6.895524204292851e-05,1.695481447709968e-05,9.561938972475807e-05,0.0002016574196863,3.3945281361598504e-05,5.037548627661065e-05,0.0002530592801498,6.221512535170937e-05,6.989369755517526e-05,5.7774058314337374e-05,4.130257076136434e-05,0.0003079381999537
dh0455,4.507405134921558e-05,3.997973754769596e-05,2.449524243520296e-05,3.066347424006876e-05,0.1662901520586699,0.3265027986429744,2.578471426843508e-05,3.241244476106806e-05,4.102969151426245e-05,6.685532121674818e-05,3.9650258806044055e-05,0.0003286470618903,0.1203063864353527,4.21548132440788e-05,0.0002081731206434,5.3522080943115146e-05,2.9439715706071974e-05,0.0006442638031952,6.801945675666958e-05,3.950318737008643e-05,8.035007349678467e-05,0.0207387959170703,0.0001086438291419,0.0030627376430197,0.0001071430550059,0.1505646543326113,0.0147351239473749,4.907747962669443e-05,3.674578978770366e-05,0.0001114854533998,4.036190912272748e-05,0.0001088106979414,2.7349657258911334e-05,7.319222049207604e-05,0.0004967342591755,8.862017882478461e-05,0.0001826165648454,4.920166935236784e-05,5.561492899202829e-05,1.3674679042238417e-05,7.712054098066729e-05,0.0001626440970156,2.7378113057226607e-05,4.062967526773999e-05,0.0002041015806679,5.017877794571957e-05,5.637182774445799e-05,4.659689467456063e-05,0.1934966754541124,0.0002483634400659
dh0456,3.776743612819524e-05,3.349892319543832e-05,2.0524503043862403e-05,2.5692849215128537e-05,0.0116170066172361,0.1163856098538086,2.160494830322888e-05,2.715830728833737e-05,3.4378677026808424e-05,5.601790827101799e-05,3.322285377282245e-05,0.0002753725602009,0.0001044020903264,3.5321413741067044e-05,0.0198232124273804,4.484601922747676e-05,2.466746496663981e-05,0.0005398270470158,0.0197057780191005,3.309962298043644e-05,6.732512782520089e-05,0.0001842991994707,9.103239569154528e-05,0.0001101622093855,8.977490075533632e-05,0.3300138925235258,6.603347816596163e-05,4.112189877882459e-05,3.078920636698743e-05,0.4078056955898382,3.3819143812799495e-05,9.117221464585388e-05,2.291621016383168e-05,6.132758049856043e-05,0.0004162124070177,7.425462862220703e-05,0.0001530139679549,4.122595704276474e-05,4.6599611430692825e-05,1.1457979743156532e-05,6.461911051867104e-05,0.0001362790865652,2.2940053206850432e-05,3.404350440334643e-05,0.0689417626054572,4.204467391611196e-05,4.7233815023053e-05,3.904342278352433e-05,2.7912072984531755e-05,0.0223129858821754
dh0457,1.9786410812744493e-05,1.7550131120356566e-05,1.0752814874031338e-05,1.3460518415781754e-05,0.0832913517801822,0.3955303856234007,1.1318861605134364e-05,1.4228273880223144e-05,1.801103534119086e-05,2.934785782542251e-05,1.7405497976868254e-05,0.0001442680563276,0.0399440426606863,1.8504936379462617e-05,9.138293013222428e-05,0.019324791469665,0.0012996764235295,0.0002828161192576,2.9858884976191414e-05,1.7340937198247932e-05,3.527172542632475e-05,9.655459959764352e-05,4.76919950908857e-05,5.7714130330228736e-05,4.703319179488434e-05,0.1535934275742713,0.039923941292938,2.154381832741053e-05,1.6130506813004927e-05,4.893939893541921e-05,1.7717895134421813e-05,0.0077682838782712,1.2005833465466747e-05,0.0231936854978028,0.0002180542423547,3.890210025588446e-05,0.0180947076988353,2.159833459247529e-05,2.4413599386313787e-05,6.002851067588037e-06,3.3854039303505733e-05,0.2110989060678977,1.2018324867917096e-05,1.7835437950928687e-05,0.0052366080444684,2.202726146853824e-05,2.4745859505183458e-05,2.045490194537589e-05,1.4623172746824314e-05,0.0001090255015671
dh0458,1.552997887353805e-05,1.3774765322845098e-05,8.439680617427237e-06,1.05649058135049e-05,0.2744330658473105,0.1023949897900878,8.883959969486538e-06,1.1167502527767922e-05,0.032332476585106,2.303457743426847e-05,1.3661245509471966e-05,0.0011231813904043,4.293016480174765e-05,0.0010244723009009,0.0091612578732812,1.8440693956587e-05,1.0143267562440238e-05,0.000221977012341,0.4302613377855417,1.3610572977827826e-05,2.768410885066828e-05,0.003105628256487,3.7432543133152606e-05,4.529872715246388e-05,3.691546091113949e-05,0.1144928817832046,2.7152982198281536e-05,1.690933472707069e-05,1.2660529107384958e-05,0.0071080484959449,1.3906440118179637e-05,0.0050872306718451,9.42315116381903e-06,2.521791593888001e-05,0.0001711466424659,3.053352125495194e-05,6.291938064398206e-05,1.6952123510379207e-05,1.9161771494821463e-05,4.711524042581364e-06,2.6571393879517144e-05,0.0182351042798147,9.432955428877036e-06,1.399869724729535e-05,7.032190675011962e-05,1.7288780086783646e-05,1.942255616544205e-05,1.605466489492735e-05,1.1477451164412531e-05,8.557205003163653e-05
dh0459,4.729205880608046e-05,4.1947063611139193e-05,2.5700606247700344e-05,3.2172364887393287e-05,0.1560199414785627,0.0934534766080711,2.7053530512118813e-05,3.400739888707479e-05,4.304868379490828e-05,7.014514311096816e-05,4.160137185370576e-05,0.0926099663298108,0.0278102755531379,4.422917060312149e-05,0.0002184169199045,5.615579970336192e-05,3.0888387547397067e-05,0.0006759667869941,7.136656352391643e-05,0.0400230108402325,8.430394622046676e-05,0.0002307778730252,0.233852362832886,0.0001379441714492,0.009338930076617,0.0841615339195313,0.1507824269435423,5.149248809648526e-05,3.855397949592554e-05,0.0001169714383417,0.0338729020061991,0.0001141650633068,2.86954813401101e-05,7.679386902324915e-05,0.000521177597592,9.29810075406061e-05,0.0463241763638537,5.162278895992785e-05,5.835163278334339e-05,0.0092408623014721,8.09154946147952e-05,0.0001706475005083,2.87253373935825e-05,0.0154201535131011,0.0032896499331871,5.264797918963904e-05,5.9145777068995166e-05,4.888983832531417e-05,3.4951257811186887e-05,0.0002605849277199
dh0460,1.6115923766370402e-05,1.4294486145172686e-05,8.758109109519002e-06,1.0963518886651192e-05,0.3361420202054789,0.0832011701708324,0.2347731787718812,1.1588851527990176e-05,1.4669890121005408e-05,2.390367024605322e-05,0.0304077250270016,0.0001175055455838,4.4549916574681296e-05,1.50721698248005e-05,7.443089853415431e-05,1.9136459902705435e-05,1.0525972257227108e-05,0.0065186725347062,0.0251776012870173,1.4124098835771463e-05,2.87286281205112e-05,7.86431951269188e-05,3.884487006889432e-05,4.7007844598336194e-05,3.8308278374934696e-05,0.148158184244418,2.817746210091428e-05,1.754732260878006e-05,1.3138209884122387e-05,0.0713074914728713,1.4431129020275349e-05,3.890453288532386e-05,9.778685922996016e-06,2.6169385942322195e-05,0.0400036328561927,3.1685548632787725e-05,0.0231224679295868,1.7591725809548786e-05,1.9884743640272507e-05,4.88928947759502e-06,2.757393050019916e-05,5.815230249101341e-05,9.78886010221073e-06,1.4526867003684098e-05,7.297514681245321e-05,1.794108441234933e-05,2.015536769619577e-05,1.666040615046419e-05,1.1910494502544782e-05,8.880067681171978e-05
dh0461,3.501539620545576e-05,3.1057921542858446e-05,1.9028922258887465e-05,2.3820661054699704e-05,0.0676986722208383,0.1306760856296609,2.00306375648089e-05,2.5179334036411145e-05,3.1873569416442706e-05,5.193599179072218e-05,0.0319105796193224,0.0093638145952397,0.0342536991378081,3.274761073222456e-05,0.01382447938129,4.157817666408336e-05,2.286999457043545e-05,0.0005004908956361,0.1731144904436851,3.06877175611596e-05,6.24192761558002e-05,0.0001708696737557,8.439904132893022e-05,0.0001021349025496,8.323317761320823e-05,0.0828079757919158,6.122174650556428e-05,0.027363649126138,2.8545656531520672e-05,8.660653314025035e-05,3.135480830403539e-05,8.452867194683951e-05,2.1246350313279872e-05,5.685875848681e-05,0.0573140581910345,6.88438376507768e-05,0.0001418641364673,0.006869602826519,4.3203987999806215e-05,1.0623058951073266e-05,5.99104410893863e-05,0.0001263486934724,2.126845595993303e-05,3.156282017289047e-05,0.1823287125927883,3.898095995991569e-05,4.3791978404715815e-05,3.619840418454036e-05,2.587817428621628e-05,0.1800859700694944
